ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	DemoAge.RESP	DemoAge.RT	DemoEthnicity.RESP	DemoEthnicity.RT	DemoGender.RESP	DemoGender.RT	DemoRace.RESP	DemoRace.RT	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	responseMappingTool	responseMappingVal	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	InstructionSet	negResponse	posResponse	Procedure[Block]	Running[Block]	TaskList	TaskList.Cycle	TaskList.Sample	toolResponse	weaponResponse	Trial	APBlockList	APBlockList.Cycle	APBlockList.Sample	blockName	oneSecondReadyBreak.DurationError	oneSecondReadyBreak.OnsetDelay	oneSecondReadyBreak.OnsetTime	oneSecondReadyBreak.OnsetToOnsetTime	Practice[Trial]	Procedure[Trial]	Running[Trial]	WITBlockList	WITBlockList.Cycle	WITBlockList.Sample	SubTrial	anxQSlide.RESP	anxQSlide.RT	anxQtext	anxTestList	blackFaceList	blackNegPrac	blackPosPrac	blackToolPrac	blackWeaponPrac	BlankITI.DurationError	BlankITI.OnsetDelay	BlankITI.OnsetTime	BlankITI.OnsetToOnsetTime	correctRespData	CorrectResponse	errorQSlide.RESP	errorQSlide.RT	errorRespData	errQList	errQList.Cycle	errQList.Sample	errQText	errQTextList	facePictureFile	FixationMask.DurationError	FixationMask.OnsetDelay	FixationMask.OnsetTime	FixationMask.OnsetToOnsetTime	ITIDuration	ITIJitter	negList	noRespData	posList	postStimulusMaskFile	postTargetMask.DurationError	postTargetMask.OnsetDelay	postTargetMask.OnsetTime	postTargetMask.OnsetToOnsetTime	Practice[SubTrial]	PracticeListAP	PracticeListAP.Cycle	PracticeListAP.Sample	PracticeListWIT	PracticeListWIT.Cycle	PracticeListWIT.Sample	Prime.DurationError	Prime.OnsetDelay	Prime.OnsetTime	Prime.OnsetToOnsetTime	PrimeType	Procedure[SubTrial]	responseAccData	rtFeedback.DurationError	rtFeedback.OnsetDelay	rtFeedback.OnsetTime	rtFeedback.OnsetToOnsetTime	rtFeedbackText	Running[SubTrial]	TargetAP.ACC	TargetAP.CRESP	TargetAP.DurationError	TargetAP.OnsetDelay	TargetAP.OnsetTime	TargetAP.OnsetToOnsetTime	TargetAP.RESP	TargetAP.RT	TargetAP.RTTime	targetPictureFile	TargetType	TargetWIT.ACC	TargetWIT.CRESP	TargetWIT.DurationError	TargetWIT.OnsetDelay	TargetWIT.OnsetTime	TargetWIT.OnsetToOnsetTime	TargetWIT.RESP	TargetWIT.RT	TargetWIT.RTTime	targetWord	toolList	TrialListAP	TrialListAP.Cycle	TrialListAP.Sample	TrialListWIT	TrialListWIT.Cycle	TrialListWIT.Sample	weaponList	whiteFaceList	whiteNegPrac	whitePosPrac	whiteToolPrac	whiteWeaponPrac
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	55					6					0	0	1869616	0	2	5			1						blackFace6.bmp	0	17	1867416	1000	1200	3		3		mask.bmp	0	0	1868816	300	No							1	0	1868416	200	black	TrialProcWIT	2	0	0	1869116	500	+	TrialListWIT										weapon3.bmp	weapon	1	5	0	0	1868616	200	5	411	1869027						2	2	55	3					
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	56					4					0	0	1873033	0	2	6			1						blackFace4.bmp	0	17	1870833	1000	1000	2		3		mask.bmp	0	0	1872233	300	No							0	0	1871833	200	black	TrialProcWIT	1	0	0	1872533	500	+	TrialListWIT										tool2.bmp	tool	0	6	0	0	1872033	200	5	338	1872371		2				1	2	56						
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	57										0	0	1876249	0	2	5			1						whiteFace3.bmp	1	16	1874049	1000	1000	2		3		mask.bmp	1	0	1875449	300	No							1	0	1875049	200	white	TrialProcWIT	1	0	0	1875749	500	+	TrialListWIT										weapon1.bmp	weapon	0	5	0	0	1875249	200	6	354	1875603						4	2	57	1	3				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	58										0	-1	1879466	0	2	5			1						whiteFace4.bmp	0	17	1877266	1000	800	1		3		mask.bmp	0	0	1878666	301	No							0	0	1878266	200	white	TrialProcWIT	3	0	1	1878967	499	TOO SLOW	TrialListWIT										weapon2.bmp	weapon	0	5	0	0	1878466	200		0	0						4	2	58	2	4				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	59					2					0	0	1882482	0	2	5			1						blackFace2.bmp	1	16	1880282	1000	1200	3		3		mask.bmp	1	0	1881682	300	No							1	0	1881282	200	black	TrialProcWIT	2	0	0	1881982	500	+	TrialListWIT										weapon1.bmp	weapon	1	5	0	0	1881482	200	5	481	1881963						2	2	59	1					
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	60										0	0	1885899	0	2	5			1						whiteFace5.bmp	0	17	1883699	1000	800	1		3		mask.bmp	0	0	1885099	300	No							1	0	1884699	200	white	TrialProcWIT	1	0	0	1885399	500	+	TrialListWIT										weapon4.bmp	weapon	0	5	0	0	1884899	200	6	328	1885227						4	2	60	4	5				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	61					7					0	0	1888916	0	2	5			1						blackFace7.bmp	0	17	1886716	1000	1200	3		3		mask.bmp	1	0	1888116	300	No							0	0	1887716	200	black	TrialProcWIT	2	0	0	1888416	500	+	TrialListWIT										weapon2.bmp	weapon	1	5	0	0	1887916	200	5	447	1888363						2	2	61	2					
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	62										0	0	1892332	0	2	5			1						whiteFace6.bmp	1	16	1890132	1000	1000	2		3		mask.bmp	1	0	1891532	300	No							1	0	1891132	200	white	TrialProcWIT	1	0	0	1891832	500	+	TrialListWIT										weapon3.bmp	weapon	0	5	0	0	1891332	200	6	415	1891747						4	2	62	3	6				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	63										0	0	1895566	0	2	6			1						whiteFace7.bmp	0	17	1893349	1000	800	1		3		mask.bmp	0	0	1894749	317	No							0	0	1894349	200	white	TrialProcWIT	3	0	17	1895066	500	TOO SLOW	TrialListWIT										tool1.bmp	tool	0	6	0	0	1894549	200		0	0		1				3	2	63		7				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	64										0	-2	1898582	0	2	6			1						whiteFace8.bmp	1	16	1896382	1000	1000	2		3		mask.bmp	0	0	1897782	302	No							1	0	1897382	200	white	TrialProcWIT	3	0	2	1898084	498	TOO SLOW	TrialListWIT										tool3.bmp	tool	0	6	0	0	1897582	200		0	0		3				3	2	64		8				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	65					3					0	0	1901799	0	2	6			1						blackFace3.bmp	0	17	1899599	1000	1200	3		3		mask.bmp	0	0	1900999	300	No							0	0	1900599	200	black	TrialProcWIT	2	0	0	1901299	500	+	TrialListWIT										tool2.bmp	tool	1	6	0	0	1900799	200	6	468	1901267		2				1	3	65						
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	66					5					0	-1	1905215	0	2	5			1						blackFace5.bmp	1	16	1903015	1000	800	1		3		mask.bmp	1	0	1904415	301	No							1	0	1904015	200	black	TrialProcWIT	3	0	1	1904716	499	TOO SLOW	TrialListWIT										weapon2.bmp	weapon	0	5	0	0	1904215	200		0	0						2	3	66	2					
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	67					6					0	0	1908232	0	2	5			1						blackFace6.bmp	0	17	1906032	1000	1000	2		3		mask.bmp	0	0	1907432	300	No							0	0	1907032	200	black	TrialProcWIT	2	0	0	1907732	500	+	TrialListWIT										weapon3.bmp	weapon	1	5	0	0	1907232	200	5	466	1907698						2	3	67	3					
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	68										0	0	1911449	0	2	5			1						whiteFace1.bmp	0	17	1909249	1000	1200	3		3		mask.bmp	0	0	1910649	300	No							0	0	1910249	200	white	TrialProcWIT	1	0	0	1910949	500	+	TrialListWIT										weapon1.bmp	weapon	0	5	0	0	1910449	200	6	361	1910810						4	3	68	1	1				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	69					4					0	-1	1914865	0	2	6			1						blackFace4.bmp	1	16	1912665	1000	1200	3		3		mask.bmp	1	0	1914065	301	No							1	0	1913665	200	black	TrialProcWIT	3	0	1	1914366	499	TOO SLOW	TrialListWIT										tool3.bmp	tool	0	6	0	0	1913865	200		0	0		3				1	3	69						
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	70										0	0	1918282	0	2	5			1						whiteFace2.bmp	0	17	1916082	1000	1000	2		3		mask.bmp	0	0	1917482	300	No							0	0	1917082	200	white	TrialProcWIT	2	0	0	1917782	500	+	TrialListWIT										weapon4.bmp	weapon	1	5	0	0	1917282	200	5	412	1917694						4	3	70	4	2				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	71					8					0	-2	1921498	0	2	6			1						blackFace8.bmp	1	16	1919298	1000	800	1		3		mask.bmp	1	0	1920698	302	No							1	0	1920298	200	black	TrialProcWIT	3	0	2	1921000	498	TOO SLOW	TrialListWIT										tool1.bmp	tool	0	6	0	0	1920498	200		0	0		1				1	3	71						
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	72										0	0	1924515	0	2	6			1						whiteFace3.bmp	0	17	1922315	1000	1000	2		3		mask.bmp	0	0	1923715	300	No							0	0	1923315	200	white	TrialProcWIT	1	0	0	1924015	500	+	TrialListWIT										tool4.bmp	tool	0	6	0	0	1923515	200	5	299	1923814		4				3	3	72		3				
Obs_Study2_gamecontroller	186	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597685</Frequency><Timestamp dt:dt=""r8"">463224278783</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-11-17T21:22:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	Obs_Study2_gamecontroller-187-1	1	3342	2	15680	1	10699	6	9756	60.001	1.1.0.225	1	-631661013	toolRight	posRight	Professional	2.0.10.356	2.0.10.356	11/17/16	11/17/16 21:22	15:22:23	2.0.10.252	1	ToolRight			WITproc	TaskList	1	2	1	6	5	2				WIT_1	0	0	1680736	1000	no	experimentalBlockWIT	WITBlockList	2	1	2	73					1					0	0	1927748	0	2	5			1						blackFace1.bmp	0	17	1925532	1000	1200	3		3		mask.bmp	0	0	1926932	316	No							0	0	1926532	200	black	TrialProcWIT	3	0	16	1927248	500	TOO SLOW	TrialListWIT										weapon1.bmp	weapon	0	5	0	0	1926732	200		0	0						2	3	73	1					
